date,hari,bulan,tahun,komoditas,komoditas_normalisasi,commodity,tipe_pasar,market_type,kategori_kota,harga_rata_rata,harga_terendah,harga_tertinggi,jumlah_pasar,jumlah_sumber_data
2024-06-19,19,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,14475.0,0,57900,4,1
2024-06-20,20,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,14475.0,0,57900,4,1
2024-07-05,5,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56000.0,53200,57900,4,1
2024-06-12,12,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,14475.0,0,57900,4,1
2024-04-29,29,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-05-02,2,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-06-25,25,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-03,3,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-05-24,24,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-05-15,15,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-05-22,22,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-06-10,10,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-21,21,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-05-28,28,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-13,13,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-06-21,21,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-10,10,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-04-26,26,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-05-16,16,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-05-23,23,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-06-24,24,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-30,30,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-06-06,6,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-06,6,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-04-30,30,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-05-27,27,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-05-01,1,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-06-13,13,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-06-11,11,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-08,8,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-06-04,4,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-06-18,18,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-14,14,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-06-17,17,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-07,7,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-05-31,31,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-06-14,14,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-05-17,17,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-06-07,7,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-04-25,25,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-05-09,9,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,56112.5,53200,59950,4,1
2024-05-20,20,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55825.0,52750,59950,4,1
2024-06-03,3,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55950.0,52750,59950,4,1
2024-03-06,6,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55600.0,55600,55600,1,1
2024-03-08,8,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55600.0,55600,55600,1,1
2024-03-05,5,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55600.0,55600,55600,1,1
2024-03-07,7,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55600.0,55600,55600,1,1
2024-03-11,11,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55600.0,55600,55600,1,1
2024-01-01,1,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,48950.0,48950,48950,1,1
2024-05-17,17,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44400.0,40000,51000,10,1
2024-04-24,24,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45300.0,40000,51000,10,1
2024-05-21,21,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44250.0,37000,51000,10,1
2024-05-29,29,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44100.0,38000,51000,10,1
2024-05-27,27,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44450.0,38000,51000,10,1
2024-05-07,7,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-05-08,8,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-05-24,24,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44850.0,37000,51000,10,1
2024-05-15,15,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-04-04,4,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44550.0,39000,51000,10,1
2024-04-18,18,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,46750.0,40000,51000,10,1
2024-05-16,16,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-04-26,26,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45200.0,40000,51000,10,1
2024-04-22,22,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45550.0,40000,51000,10,1
2024-05-30,30,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44100.0,38000,51000,10,1
2024-04-25,25,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45300.0,40000,51000,10,1
2024-05-09,9,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,39500.0,0,51000,10,1
2024-04-23,23,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45300.0,40000,51000,10,1
2024-05-14,14,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-05-31,31,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44100.0,38000,51000,10,1
2024-05-20,20,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44650.0,40000,51000,10,1
2024-05-22,22,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44850.0,37000,51000,10,1
2024-05-28,28,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44450.0,38000,51000,10,1
2024-06-05,5,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44100.0,38000,51000,10,1
2024-06-06,6,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44100.0,38000,51000,10,1
2024-04-29,29,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45200.0,40000,51000,10,1
2024-05-10,10,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-04-30,30,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45450.0,40000,51000,10,1
2024-04-03,3,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44800.0,39000,51000,10,1
2024-06-04,4,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44000.0,38000,51000,10,1
2024-05-03,3,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44500.0,40000,51000,10,1
2024-05-06,6,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-05-13,13,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44300.0,40000,51000,10,1
2024-06-03,3,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43900.0,38000,51000,10,1
2024-05-02,2,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,45200.0,40000,51000,10,1
2024-04-17,17,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55362.5,53200,57400,4,1
2024-04-18,18,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55362.5,53200,57400,4,1
2024-04-24,24,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,14350.0,0,57400,4,1
2024-04-23,23,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55362.5,53200,57400,4,1
2024-04-19,19,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55362.5,53200,57400,4,1
2024-04-22,22,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55362.5,53200,57400,4,1
2024-04-16,16,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Jabodetabek,55362.5,53200,57400,4,1
2024-03-29,29,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55100.0,55100,55100,1,1
2024-03-28,28,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55100.0,55100,55100,1,1
2024-03-27,27,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55100.0,55100,55100,1,1
2024-03-26,26,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55100.0,55100,55100,1,1
2024-04-01,1,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Modern,Modern Market,Bandung,55100.0,55100,55100,1,1
2024-03-04,4,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-21,21,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-29,29,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-03-12,12,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-14,14,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-12,12,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-03-07,7,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-15,15,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-28,28,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-23,23,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-03-05,5,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-26,26,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-16,16,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-27,27,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-03-06,6,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-13,13,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-03-01,1,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-03-08,8,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-19,19,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-20,20,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-02-22,22,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-03-11,11,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,37500.0,35000,40000,2,1
2024-01-11,11,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42611.11,37500,50000,9,1
2024-02-13,13,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-02-26,26,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-07-01,1,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,42800.0,37500,50000,10,1
2024-07-02,2,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,42850.0,37500,50000,10,1
2024-07-04,4,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,27944.44,0,50000,9,1
2024-03-11,11,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41888.89,35000,50000,9,1
2024-01-16,16,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38666.67,0,50000,9,1
2024-01-26,26,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42833.33,36500,50000,9,1
2024-02-27,27,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-03-19,19,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43444.44,36500,50000,9,1
2024-06-20,20,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43450.0,38000,50000,10,1
2024-01-22,22,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42833.33,36500,50000,9,1
2024-03-26,26,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44277.78,37000,50000,9,1
2024-04-17,17,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,46950.0,40000,50000,10,1
2024-07-01,1,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43777.78,39000,50000,9,1
2024-02-05,5,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42777.78,36000,50000,9,1
2024-02-19,19,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-02-23,23,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-06-19,19,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43450.0,38000,50000,10,1
2024-04-15,15,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44050.0,39000,50000,10,1
2024-04-01,1,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44500.0,37000,50000,9,1
2024-06-11,11,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43750.0,38000,50000,10,1
2024-04-10,10,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,44050.0,39000,50000,10,1
2024-03-18,18,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43388.89,36000,50000,9,1
2024-01-23,23,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42833.33,36500,50000,9,1
2024-07-04,4,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,42500.0,35500,50000,10,1
2024-02-02,2,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43055.56,36000,50000,9,1
2024-04-16,16,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,46600.0,40000,50000,10,1
2024-06-28,28,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,42950.0,38000,50000,10,1
2024-02-08,8,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-03-13,13,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43277.78,36000,50000,9,1
2024-03-15,15,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43277.78,36000,50000,9,1
2024-04-03,3,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44777.78,37000,50000,9,1
2024-06-10,10,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43750.0,38000,50000,10,1
2024-01-19,19,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42833.33,36500,50000,9,1
2024-03-01,1,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-03-20,20,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43722.22,37000,50000,9,1
2024-02-14,14,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42222.22,36000,50000,9,1
2024-02-15,15,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42222.22,36000,50000,9,1
2024-07-05,5,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,42500.0,35500,50000,10,1
2024-01-31,31,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43055.56,36000,50000,9,1
2024-06-12,12,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43750.0,38000,50000,10,1
2024-03-04,4,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-05-03,3,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Bandung,47500.0,45000,50000,2,1
2024-02-09,9,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,27222.22,0,50000,9,1
2024-01-18,18,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42833.33,36500,50000,9,1
2024-06-24,24,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43450.0,38000,50000,10,1
2024-07-05,5,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43777.78,39000,50000,9,1
2024-01-17,17,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42833.33,36500,50000,9,1
2024-05-01,1,5,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,36350.0,0,50000,10,1
2024-03-22,22,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44000.0,37000,50000,9,1
2024-01-15,15,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43000.0,37500,50000,9,1
2024-03-28,28,3,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44277.78,37000,50000,9,1
2024-06-21,21,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43550.0,38000,50000,10,1
2024-06-26,26,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43150.0,38000,50000,10,1
2024-06-18,18,6,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,43650.0,38000,50000,10,1
2024-02-22,22,2,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42500.0,36000,50000,9,1
2024-04-12,12,4,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,16555.56,0,50000,9,1
2024-07-03,3,7,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,,42850.0,37500,50000,10,1
2024-01-24,24,1,2024,Bawang Merah Ukuran Sedang,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42833.33,36500,50000,9,1
